schedule_day,simulation_day,ICK2_3_capacity,ICK2_3_claimed_quantity,ICK1_4_capacity,ICK1_4_claimed_quantity,KCZ_capacity,KCZ_claimed_quantity,KTC_capacity,KTC_claimed_quantity,MCKG_capacity,MCKG_claimed_quantity,SK4SP4_capacity,SK4SP4_claimed_quantity,KCN_capacity,KCN_claimed_quantity,Daycare_capacity,Daycare_claimed_quantity
13,13,40,0,35,0,85,8,30,2,25,4,33,2,50,2,0,0
13,13,40,0,35,0,85,8,30,2,25,4,33,2,50,2,0,0
13,13,40,0,35,0,85,8,30,2,25,4,33,2,50,2,0,0
13,13,40,0,35,0,85,8,30,2,25,4,33,2,50,2,0,0
13,13,40,0,35,0,85,8,30,2,25,4,33,2,50,2,0,0
13,13,40,0,35,0,85,8,30,2,25,4,33,2,50,2,0,0
13,13,40,0,35,0,85,8,30,2,25,4,33,2,50,2,0,0
13,13,40,0,35,0,85,8,30,2,25,4,33,2,50,2,0,0
13,13,40,0,35,0,80,8,30,2,25,4,22,2,45,2,0,0
13,13,40,0,35,0,80,8,30,2,25,4,22,2,45,2,0,0
13,13,40,0,35,0,80,8,30,2,25,4,22,2,45,2,0,0
13,13,40,0,35,0,80,8,30,2,25,4,22,2,45,2,0,0
13,13,40,0,35,0,80,8,30,2,25,4,22,2,45,2,0,0
13,13,40,0,35,0,80,8,30,2,25,4,22,2,45,2,0,0
13,13,40,0,35,0,80,8,30,2,25,3,22,2,45,2,0,0
13,13,40,0,35,0,80,8,30,2,25,3,22,2,45,2,0,0
13,13,40,0,35,0,80,8,30,2,25,3,22,2,45,2,0,0
14,14,40,0,45,0,90,8,40,2,30,3,34,2,75,2,0,0
14,14,40,0,45,0,90,8,40,2,30,3,34,2,75,2,0,0
14,14,40,0,45,0,90,8,40,2,30,3,34,2,75,2,0,0
14,14,40,0,45,0,90,8,40,2,30,3,34,2,75,2,0,0
14,14,40,0,45,0,90,8,40,2,30,3,34,2,75,2,0,0
14,14,40,0,45,0,90,8,40,2,30,3,34,2,75,2,0,0
14,14,40,0,45,0,95,8,45,2,35,3,34,2,85,2,80,0
14,14,40,0,45,0,100,11,45,4,35,3,40,2,85,3,80,2
14,14,40,0,45,0,100,12,45,4,35,3,40,2,85,3,80,2
14,14,40,0,45,0,100,13,45,5,35,3,40,2,85,6,90,2
14,14,40,0,45,0,100,13,45,4,35,3,40,2,85,6,90,2
14,14,40,0,45,0,100,13,45,4,35,3,40,2,85,7,90,2
14,14,40,0,45,0,100,13,45,4,35,3,40,2,85,8,90,2
14,14,40,0,45,0,100,12,45,3,35,3,40,2,85,7,50,2
14,14,40,0,45,0,100,12,45,3,35,3,40,2,85,7,50,2
14,14,40,0,45,0,100,12,45,3,35,3,40,2,80,7,50,2
14,14,40,0,45,0,95,12,45,3,35,3,34,2,80,7,50,2
14,14,40,0,45,0,95,12,45,3,35,3,34,2,80,7,0,2
14,14,40,0,45,0,95,12,45,3,35,3,34,2,80,6,0,1
14,14,40,0,45,0,95,12,45,3,35,3,34,2,80,6,0,1
